lat_bin,lon_bin,fire_count,avg_frp,year
-22,-66,1379,12.7,2021
-22,-64,2571,9.02,2021
-22,-60,1174,31.59,2021
-22,-58,25955,15.77,2021
-22,-56,6119,15.19,2021
-22,-54,1379,15.63,2021
-22,-52,4527,21.85,2021
-22,-50,10549,23.46,2021
-22,-48,11561,17.57,2021
-22,-46,6043,9.34,2021
-22,-44,5918,6.07,2021
-22,-42,5703,4.5,2021
-22,30,197,8.79,2021
-22,32,28316,8.2,2021
-22,34,16392,8.07,2021
-22,114,1571,3.13,2021
-22,116,3936,13.28,2021
-22,118,6203,16.35,2021
-22,120,2212,18.14,2021
-22,122,1744,11.67,2021
-22,124,1581,16.88,2021
-22,126,579,10.03,2021
-22,128,506,16.38,2021
-22,130,53,10.29,2021
-22,132,122,13.34,2021
-22,134,91,7.97,2021
-22,136,900,24.41,2021
-22,138,2647,7.79,2021
-22,140,1798,11.69,2021
-22,142,666,11.54,2021
-22,144,5196,8.93,2021
-22,146,2652,5.78,2021
-22,148,3787,6.17,2021
-22,150,23,4.0,2021
-20,-70,212,14.18,2021
-20,-68,426,9.1,2021
-20,-66,1173,9.76,2021
-20,-64,7873,9.56,2021
-20,-62,4896,33.24,2021
-20,-60,16114,20.48,2021
-20,-58,31475,19.18,2021
-20,-56,5328,10.49,2021
-20,-54,2500,16.75,2021
-20,-52,2434,17.04,2021
-20,-50,6984,26.53,2021
-20,-48,6885,12.91,2021
-20,-46,7554,7.79,2021
-20,-44,8679,7.23,2021
-20,-42,4271,9.51,2021
-20,-40,1290,8.37,2021
-20,20,81,15.12,2021
-20,26,1,5.02,2021
-20,32,41722,9.2,2021
-20,34,59494,8.9,2021
-20,36,13277,8.02,2021
-20,120,2257,14.37,2021
-20,122,8232,16.43,2021
-20,124,9715,12.22,2021
-20,126,14410,16.82,2021
-20,128,10828,16.9,2021
-20,130,4598,11.34,2021
-20,132,359,9.84,2021
-20,134,203,7.07,2021
-20,136,209,10.22,2021
-20,138,2078,9.9,2021
-20,140,1915,10.77,2021
-20,142,13786,9.88,2021
-20,144,7256,8.77,2021
-20,146,2883,8.87,2021
-20,148,22,6.17,2021
-18,-70,541,8.43,2021
-18,-68,2015,9.72,2021
-18,-66,7756,9.79,2021
-18,-64,20387,8.8,2021
-18,-62,39760,9.88,2021
-18,-60,71063,11.48,2021
-18,-58,16321,16.8,2021
-18,-56,2654,11.22,2021
-18,-54,4049,9.23,2021
-18,-52,4580,12.44,2021
-18,-50,4222,10.98,2021
-18,-48,7900,11.16,2021
-18,-46,5594,10.71,2021
-18,-44,5617,12.74,2021
-18,-42,5761,9.76,2021
-18,-40,1646,8.69,2021
-18,10,1,4.32,2021
-18,12,45,3.82,2021
-18,14,1796,9.52,2021
-18,16,24303,10.57,2021
-18,18,47172,12.63,2021
-18,20,45978,13.91,2021
-18,22,43039,9.31,2021
-18,24,35454,9.46,2021
-18,26,17090,7.5,2021
-18,28,3492,5.59,2021
-18,30,1604,6.31,2021
-18,32,40177,9.75,2021
-18,34,56873,8.83,2021
-18,36,89568,8.78,2021
-18,38,35195,9.83,2021
-18,40,24,4.35,2021
-18,122,26973,14.53,2021
-18,124,18937,8.54,2021
-18,126,16151,8.07,2021
-18,128,7173,8.05,2021
-18,130,6529,10.0,2021
-18,132,7466,10.72,2021
-18,134,8422,12.41,2021
-18,136,25427,10.61,2021
-18,138,6401,9.1,2021
-18,140,3287,9.2,2021
-18,142,18415,10.15,2021
-18,144,9166,7.15,2021
-18,146,5,4.84,2021
-16,-70,1087,10.12,2021
-16,-68,7244,12.64,2021
-16,-66,23618,10.24,2021
-16,-64,22620,8.33,2021
-16,-62,24115,8.5,2021
-16,-60,6322,9.18,2021
-16,-58,5507,10.14,2021
-16,-56,5432,12.45,2021
-16,-54,12680,12.52,2021
-16,-52,7386,10.26,2021
-16,-50,12546,8.13,2021
-16,-48,17816,9.31,2021
-16,-46,14965,19.36,2021
-16,-44,8409,15.0,2021
-16,-42,10897,15.16,2021
-16,-40,2064,8.23,2021
-16,10,2,0.21,2021
-16,12,1153,5.57,2021
-16,14,24470,9.3,2021
-16,16,71440,12.61,2021
-16,18,36544,14.33,2021
-16,20,36249,14.68,2021
-16,22,46266,8.88,2021
-16,24,55248,9.9,2021
-16,26,46226,9.14,2021
-16,28,42988,7.35,2021
-16,30,38679,6.76,2021
-16,32,46037,7.39,2021
-16,34,13705,8.57,2021
-16,36,59350,8.83,2021
-16,38,56521,9.33,2021
-16,40,17100,8.76,2021
-16,124,15473,8.19,2021
-16,126,28070,8.97,2021
-16,128,21599,8.6,2021
-16,130,39892,8.82,2021
-16,132,26386,8.52,2021
-16,134,23898,10.37,2021
-16,136,3549,8.79,2021
-16,140,5742,8.44,2021
-16,142,21176,7.26,2021
-16,144,9670,7.5,2021
-14,-70,2255,10.0,2021
-14,-68,10537,10.43,2021
-14,-66,21532,11.67,2021
-14,-64,15239,13.24,2021
-14,-62,5469,11.18,2021
-14,-60,2479,16.64,2021
-14,-58,4162,12.93,2021
-14,-56,10385,13.96,2021
-14,-54,8557,12.68,2021
-14,-52,14174,13.06,2021
-14,-50,11080,7.41,2021
-14,-48,20713,8.09,2021
-14,-46,17462,17.83,2021
-14,-44,8803,16.24,2021
-14,-42,4081,10.46,2021
-14,-40,2753,6.29,2021
-14,-38,46,6.51,2021
-14,12,1715,6.62,2021
-14,14,44905,6.97,2021
-14,16,73596,10.31,2021
-14,18,38180,11.99,2021
-14,20,45026,14.07,2021
-14,22,52756,10.8,2021
-14,24,54631,8.72,2021
-14,26,69478,9.65,2021
-14,28,60456,9.04,2021
-14,30,51803,8.49,2021
-14,32,17425,6.65,2021
-14,34,32730,8.36,2021
-14,36,44940,8.94,2021
-14,38,39796,8.24,2021
-14,40,16327,7.0,2021
-14,126,116,9.7,2021
-14,128,1697,12.85,2021
-14,130,31451,9.37,2021
-14,132,38623,7.79,2021
-14,134,30149,8.64,2021
-14,136,9426,8.65,2021
-14,140,6234,8.76,2021
-14,142,17231,7.71,2021
-12,-72,15,8.07,2021
-12,-70,12855,15.37,2021
-12,-68,4969,10.2,2021
-12,-66,11910,13.9,2021
-12,-64,7032,11.19,2021
-12,-62,5070,9.51,2021
-12,-60,6709,11.57,2021
-12,-58,11009,12.59,2021
-12,-56,10650,11.47,2021
-12,-54,8477,12.64,2021
-12,-52,22414,12.54,2021
-12,-50,12147,9.75,2021
-12,-48,17755,11.73,2021
-12,-46,25700,17.3,2021
-12,-44,24559,26.94,2021
-12,-42,2338,8.59,2021
-12,-40,1672,8.14,2021
-12,-38,2133,8.44,2021
-12,12,1820,10.5,2021
-12,14,67760,11.36,2021
-12,16,88939,9.66,2021
-12,18,55141,11.12,2021
-12,20,52845,15.61,2021
-12,22,72316,11.39,2021
-12,24,70700,8.88,2021
-12,26,87388,9.77,2021
-12,28,73739,10.76,2021
-12,30,64723,11.18,2021
-12,32,30629,9.12,2021
-12,34,34680,7.8,2021
-12,36,38305,8.11,2021
-12,38,41199,9.09,2021
-12,40,7943,9.54,2021
-12,118,4,4.66,2021
-12,120,703,5.5,2021
-12,122,730,5.58,2021
-12,124,300,6.2,2021
-12,130,13320,9.18,2021
-12,132,9968,9.12,2021
-12,134,628,5.92,2021
-12,136,38,19.0,2021
-12,140,22,6.17,2021
-12,142,3759,11.14,2021
-10,-74,2150,12.21,2021
-10,-72,9321,16.04,2021
-10,-70,11112,15.73,2021
-10,-68,22462,16.16,2021
-10,-66,27425,15.89,2021
-10,-64,32913,13.54,2021
-10,-62,15910,15.13,2021
-10,-60,8721,13.39,2021
-10,-58,6635,11.96,2021
-10,-56,11293,15.91,2021
-10,-54,1318,11.61,2021
-10,-52,6567,10.32,2021
-10,-50,9164,8.25,2021
-10,-48,13329,10.22,2021
-10,-46,22251,12.77,2021
-10,-44,21673,17.37,2021
-10,-42,3792,11.58,2021
-10,-40,1327,8.52,2021
-10,-38,3165,8.41,2021
-10,-36,1678,6.04,2021
-10,12,7268,8.8,2021
-10,14,55399,13.03,2021
-10,16,84410,14.0,2021
-10,18,68819,18.04,2021
-10,20,67047,18.29,2021
-10,22,75711,15.31,2021
-10,24,70008,16.93,2021
-10,26,71741,9.3,2021
-10,28,65849,9.68,2021
-10,30,53732,10.48,2021
-10,32,25711,7.97,2021
-10,34,35373,10.86,2021
-10,36,32500,7.31,2021
-10,38,30243,9.23,2021
-10,110,15,3.92,2021
-10,112,922,4.22,2021
-10,114,288,4.81,2021
-10,116,2146,8.28,2021
-10,118,4815,7.67,2021
-10,120,2456,5.85,2021
-10,122,2287,6.39,2021
-10,124,3309,6.88,2021
-10,126,99,5.61,2021
-10,128,66,5.4,2021
-10,130,266,6.31,2021
-10,136,27,6.17,2021
-10,138,209,5.61,2021
-10,140,517,6.03,2021
-10,142,3,4.02,2021
-8,-74,4030,15.99,2021
-8,-72,2304,15.71,2021
-8,-70,853,12.91,2021
-8,-68,1192,20.03,2021
-8,-66,1154,19.51,2021
-8,-64,7315,18.67,2021
-8,-62,11033,21.57,2021
-8,-60,15692,18.85,2021
-8,-58,4879,11.51,2021
-8,-56,23423,14.79,2021
-8,-54,14657,17.75,2021
-8,-52,5143,9.82,2021
-8,-50,3852,9.82,2021
-8,-48,12213,9.82,2021
-8,-46,32054,9.52,2021
-8,-44,33893,7.63,2021
-8,-42,12946,13.43,2021
-8,-40,12094,14.9,2021
-8,-38,4661,11.58,2021
-8,-36,2812,7.36,2021
-8,12,18842,10.61,2021
-8,14,64057,11.01,2021
-8,16,67343,12.76,2021
-8,18,63718,21.96,2021
-8,20,74106,12.22,2021
-8,22,86424,8.83,2021
-8,24,74546,13.92,2021
-8,26,79159,11.27,2021
-8,28,63430,10.22,2021
-8,30,40784,7.74,2021
-8,32,44556,8.27,2021
-8,34,32000,8.1,2021
-8,36,28034,8.24,2021
-8,38,16215,7.73,2021
-8,104,487,2.86,2021
-8,106,1087,2.46,2021
-8,108,777,2.61,2021
-8,110,1910,4.46,2021
-8,112,882,3.24,2021
-8,114,381,4.45,2021
-8,120,48,11.39,2021
-8,124,40,4.26,2021
-8,126,88,5.74,2021
-8,128,87,5.68,2021
-8,130,187,6.91,2021
-8,134,85,5.72,2021
-8,138,604,6.15,2021
-8,140,126,5.84,2021
-6,-74,28,10.81,2021
-6,-72,77,8.17,2021
-6,-70,281,7.2,2021
-6,-68,240,14.78,2021
-6,-66,121,15.11,2021
-6,-64,633,16.5,2021
-6,-62,1577,14.01,2021
-6,-60,722,10.85,2021
-6,-58,3267,13.04,2021
-6,-56,3042,13.65,2021
-6,-54,3052,11.68,2021
-6,-52,7266,10.61,2021
-6,-50,7442,10.16,2021
-6,-48,11930,8.54,2021
-6,-46,13010,13.12,2021
-6,-44,15521,14.37,2021
-6,-42,9447,16.58,2021
-6,-40,6573,13.79,2021
-6,-38,2518,12.5,2021
-6,-36,1009,8.6,2021
-6,12,16907,9.01,2021
-6,14,42019,10.2,2021
-6,16,65451,10.44,2021
-6,18,74340,10.69,2021
-6,20,49426,9.04,2021
-6,22,44070,7.73,2021
-6,24,59697,12.25,2021
-6,26,68656,12.0,2021
-6,28,45086,9.64,2021
-6,30,37160,8.41,2021
-6,32,12615,7.51,2021
-6,34,19027,15.12,2021
-6,36,10247,9.12,2021
-6,38,7403,6.82,2021
-6,102,173,6.85,2021
-6,104,1310,5.83,2021
-6,106,31,3.49,2021
-6,112,1,4.78,2021
-6,114,64,5.8,2021
-6,116,1,4.35,2021
-6,118,198,4.28,2021
-6,120,307,5.89,2021
-6,122,366,6.11,2021
-6,132,14,3.23,2021
-6,134,3,7.41,2021
-6,136,7,4.61,2021
-6,138,165,7.39,2021
-6,140,110,11.41,2021
-4,-74,1,7.69,2021
-4,-72,18,6.32,2021
-4,-70,216,6.47,2021
-4,-68,276,7.8,2021
-4,-66,1981,17.27,2021
-4,-64,375,14.48,2021
-4,-62,1501,11.33,2021
-4,-60,3623,15.51,2021
-4,-58,2726,12.69,2021
-4,-56,6367,13.74,2021
-4,-54,6209,13.87,2021
-4,-52,14581,11.74,2021
-4,-50,11889,10.14,2021
-4,-48,7547,9.88,2021
-4,-46,7508,13.32,2021
-4,-44,11000,14.43,2021
-4,-42,5925,15.98,2021
-4,-40,3754,9.36,2021
-4,14,378,7.57,2021
-4,16,39508,8.72,2021
-4,18,19128,8.99,2021
-4,20,4204,7.59,2021
-4,22,36779,9.85,2021
-4,24,32019,10.46,2021
-4,26,20231,8.79,2021
-4,28,7834,7.76,2021
-4,30,18945,7.78,2021
-4,32,2846,8.07,2021
-4,34,16993,7.71,2021
-4,36,831,10.45,2021
-4,38,1,3.55,2021
-4,100,643,5.96,2021
-4,102,1592,6.21,2021
-4,104,1226,6.24,2021
-4,106,804,8.87,2021
-4,108,49,5.45,2021
-4,110,861,7.42,2021
-4,112,149,6.73,2021
-4,114,1467,4.29,2021
-4,116,70,3.98,2021
-4,118,328,5.57,2021
-4,120,1988,9.74,2021
-4,122,1690,2.9,2021
-4,124,2,4.6,2021
-4,126,181,6.14,2021
-4,128,58,4.69,2021
-4,130,14,3.3,2021
-4,132,180,3.17,2021
-4,134,45,5.44,2021
-4,136,83,6.83,2021
-4,138,454,8.54,2021
-4,140,211,5.45,2021
-2,-76,153,14.28,2021
-2,-74,63,8.49,2021
-2,-72,39,5.95,2021
-2,-70,7,12.28,2021
-2,-68,80,7.02,2021
-2,-66,48,9.39,2021
-2,-64,38,6.6,2021
-2,-62,299,17.84,2021
-2,-60,85,13.18,2021
-2,-58,513,15.11,2021
-2,-56,4208,12.67,2021
-2,-54,2301,12.26,2021
-2,-52,1511,9.27,2021
-2,-50,3534,8.96,2021
-2,-48,5363,11.07,2021
-2,-46,2539,14.09,2021
-2,16,3958,6.37,2021
-2,18,6062,6.5,2021
-2,20,2261,5.82,2021
-2,22,6957,7.09,2021
-2,24,6129,7.61,2021
-2,26,4465,6.66,2021
-2,28,7244,7.99,2021
-2,30,3916,6.33,2021
-2,32,116,8.64,2021
-2,34,3657,7.23,2021
-2,98,52,5.19,2021
-2,100,607,6.18,2021
-2,102,820,3.33,2021
-2,104,434,9.2,2021
-2,106,21,4.69,2021
-2,108,1438,8.53,2021
-2,110,2592,9.09,2021
-2,112,901,7.35,2021
-2,114,1110,6.72,2021
-2,116,542,5.79,2021
-2,118,151,6.29,2021
-2,120,647,6.04,2021
-2,122,574,4.78,2021
-2,124,9,5.68,2021
-2,126,641,5.44,2021
-2,128,3,3.2,2021
-2,130,7,2.55,2021
-2,132,116,9.05,2021
-2,134,40,3.36,2021
-2,136,398,4.73,2021
-2,138,3,5.86,2021
0,-80,6,5.52,2021
0,-78,724,7.08,2021
0,-76,5877,17.8,2021
0,-74,1928,21.06,2021
0,-72,586,11.11,2021
0,-70,148,8.14,2021
0,-68,69,7.84,2021
0,-66,6,5.22,2021
0,-64,5,2.73,2021
0,-62,885,11.55,2021
0,-60,500,15.33,2021
0,-58,205,6.51,2021
0,-56,627,9.25,2021
0,-54,164,10.26,2021
0,-52,2821,8.99,2021
0,-50,10,8.31,2021
0,16,197,8.24,2021
0,18,3887,6.83,2021
0,20,5672,7.93,2021
0,22,11064,9.8,2021
0,24,17223,9.92,2021
0,26,1819,8.2,2021
0,28,3140,7.09,2021
0,30,3970,6.23,2021
0,96,21,10.72,2021
0,98,741,6.68,2021
0,100,1145,5.35,2021
0,102,1247,7.29,2021
0,104,194,5.86,2021
0,108,2146,9.35,2021
0,110,3669,11.44,2021
0,112,441,8.54,2021
0,114,405,14.25,2021
0,116,999,5.58,2021
0,118,82,7.64,2021
0,120,219,5.35,2021
0,122,330,5.13,2021
0,124,126,2.38,2021
0,126,883,3.11,2021
0,128,204,2.95,2021
2,-80,1,3.29,2021
2,-78,730,6.64,2021
2,-76,2421,10.29,2021
2,-74,9119,11.64,2021
2,-72,6188,10.78,2021
2,-70,258,9.72,2021
2,-68,115,10.64,2021
2,-66,7,7.75,2021
2,-64,13,4.9,2021
2,-62,3299,6.93,2021
2,-60,685,6.02,2021
2,-58,9,4.87,2021
2,-56,303,7.85,2021
2,-54,18,4.61,2021
2,-52,788,8.75,2021
2,14,1167,7.33,2021
2,16,2820,7.57,2021
2,18,23136,7.51,2021
2,20,31635,8.57,2021
2,22,33392,10.54,2021
2,24,10738,8.76,2021
2,26,24778,8.46,2021
2,28,36930,10.6,2021
2,30,12159,8.47,2021
2,96,378,6.53,2021
2,98,1082,5.12,2021
2,100,356,5.94,2021
2,106,7,4.05,2021
2,108,147,6.02,2021
2,114,107,17.01,2021
2,116,603,6.31,2021
2,118,26,13.33,2021
2,124,62,1.39,2021
2,128,13,4.38,2021
4,-78,94,9.32,2021
4,-76,1374,6.03,2021
4,-74,2998,5.74,2021
4,-72,11368,7.89,2021
4,-70,8124,8.38,2021
4,-68,1103,8.18,2021
4,-66,4,13.67,2021
4,-62,2031,6.02,2021
4,-60,285,5.68,2021
4,-52,9,17.13,2021
4,4,4978,3.63,2021
4,6,21816,4.69,2021
4,8,6520,6.52,2021
4,14,36593,7.08,2021
4,16,44346,6.9,2021
4,18,48131,8.35,2021
4,20,41194,7.59,2021
4,22,27709,8.69,2021
4,24,27806,9.06,2021
4,26,30535,10.16,2021
4,28,11234,13.52,2021
4,30,441,10.7,2021
4,94,275,5.8,2021
4,96,458,4.79,2021
4,98,6,1.64,2021
4,106,2,13.31,2021
4,108,8,4.19,2021
4,114,1,3.18,2021
4,116,42,5.76,2021
4,126,1,6.66,2021
6,-78,352,9.7,2021
6,-76,3744,12.76,2021
6,-74,2451,5.64,2021
6,-72,2318,7.89,2021
6,-70,1692,8.89,2021
6,-68,535,9.68,2021
6,2,10132,7.13,2021
6,4,21287,6.78,2021
6,6,42794,5.73,2021
6,8,34076,6.4,2021
6,10,33849,6.14,2021
6,12,419,4.16,2021
6,14,18614,6.46,2021
6,16,55381,7.38,2021
6,18,69551,8.6,2021
6,20,53446,8.63,2021
6,22,54748,7.95,2021
6,24,58762,7.0,2021
6,26,4584,7.03,2021
6,92,1,2.77,2021
8,-78,551,9.25,2021
8,-76,5678,9.12,2021
8,-74,7112,8.71,2021
8,2,10092,5.08,2021
8,4,31644,5.19,2021
8,6,32720,5.01,2021
8,8,24827,5.3,2021
8,10,23452,6.22,2021
8,12,3573,4.52,2021
8,18,21610,11.93,2021
8,20,58669,10.5,2021
8,22,64794,7.32,2021
8,24,15685,6.28,2021
8,26,8890,9.28,2021
8,28,11164,9.26,2021
8,30,3499,14.75,2021
8,32,749,5.87,2021
8,34,1043,7.28,2021
8,76,995,4.94,2021
8,78,526,4.62,2021
8,92,23,9.57,2021
10,-76,3272,8.9,2021
10,-74,7133,6.92,2021
10,-72,7,6.5,2021
10,2,4930,5.98,2021
10,4,28992,6.2,2021
10,6,51589,5.92,2021
10,8,6567,4.19,2021
10,10,3629,4.84,2021
10,12,19986,8.85,2021
10,14,5738,11.41,2021
10,20,4128,11.26,2021
10,22,22638,8.35,2021
10,24,10626,7.49,2021
10,26,7936,6.89,2021
10,28,23451,8.42,2021
10,30,33036,8.29,2021
10,32,7039,8.42,2021
10,34,10023,7.63,2021
10,74,10,3.84,2021
10,76,1445,3.98,2021
10,78,1600,4.47,2021
10,92,2,1.3,2021
12,-74,1,16.99,2021
12,-72,4,1.38,2021
12,2,192,6.12,2021
12,4,6275,7.31,2021
12,6,9099,6.49,2021
12,8,225,4.49,2021
12,10,1019,9.67,2021
12,12,16900,11.19,2021
12,14,4382,13.96,2021
12,20,31,8.97,2021
12,22,2905,7.04,2021
12,24,4389,6.66,2021
12,26,6543,7.27,2021
12,28,3298,7.35,2021
12,30,4033,7.41,2021
12,32,1664,8.83,2021
12,34,10590,10.99,2021
12,36,1850,9.93,2021
12,74,690,4.44,2021
12,76,6175,5.33,2021
12,78,6413,5.29,2021
12,80,381,3.07,2021
12,92,3,1.92,2021
14,22,588,6.51,2021
14,24,331,10.58,2021
14,26,1512,7.86,2021
14,28,230,5.62,2021
14,30,538,7.47,2021
14,32,1940,7.59,2021
14,34,893,9.54,2021
14,36,1056,11.62,2021
14,72,396,2.73,2021
14,74,3229,5.13,2021
14,76,8992,4.23,2021
14,78,14687,5.59,2021
14,80,228,4.16,2021
16,26,1,0.16,2021
16,30,11,5.66,2021
16,32,452,2.72,2021
16,34,207,5.72,2021
16,36,344,9.33,2021
16,38,6,3.82,2021
16,72,4719,5.37,2021
16,74,4083,4.88,2021
16,76,6008,5.12,2021
16,78,6664,5.74,2021
16,80,12342,4.78,2021
16,82,3643,4.37,2021
18,30,113,7.38,2021
18,32,15,5.67,2021
18,34,5,8.29,2021
18,36,344,13.93,2021
18,38,19,14.19,2021
18,72,10945,4.97,2021
18,74,3832,4.86,2021
18,76,5116,5.47,2021
18,78,18184,4.68,2021
18,80,32024,4.68,2021
18,82,19935,6.46,2021
18,84,7632,3.72,2021
18,86,11,3.87,2021
20,28,1,0.09,2021
20,30,16,6.18,2021
20,34,1,2.61,2021
20,68,201,8.48,2021
20,70,2050,5.67,2021
20,72,6869,4.66,2021
20,74,3840,5.28,2021
20,76,8137,5.71,2021
20,78,10767,6.0,2021
20,80,20795,4.01,2021
20,82,30495,4.31,2021
20,84,38495,3.15,2021
20,86,7842,3.39,2021
20,88,2,1.89,2021
20,92,30,3.74,2021
22,68,1752,2.5,2021
22,70,2133,3.66,2021
22,72,3630,5.25,2021
22,74,6416,5.97,2021
22,76,25474,5.9,2021
22,78,23532,5.57,2021
22,80,13174,5.01,2021
22,82,22884,3.26,2021
22,84,24297,2.72,2021
22,86,30411,2.83,2021
22,88,1322,2.59,2021
22,90,2816,15.87,2021
22,92,17708,28.42,2021
22,94,89,26.36,2021
24,70,263,5.93,2021
24,72,1746,4.53,2021
24,74,3328,5.13,2021
24,76,8026,6.35,2021
24,78,8872,6.76,2021
24,80,10655,7.24,2021
24,82,14314,5.56,2021
24,84,7692,4.77,2021
24,86,4774,3.79,2021
24,88,955,6.6,2021
24,90,7834,11.51,2021
24,92,23670,19.2,2021
24,94,6474,16.26,2021
26,68,9,2.11,2021
26,70,583,4.32,2021
26,72,747,4.52,2021
26,74,329,3.17,2021
26,76,1037,5.13,2021
26,78,3035,5.48,2021
26,80,3128,4.9,2021
26,82,7954,6.08,2021
26,84,1814,3.51,2021
26,86,23,2.99,2021
26,88,366,3.31,2021
26,90,1103,6.57,2021
26,92,5842,12.37,2021
26,94,5833,14.53,2021
26,96,1714,14.29,2021
28,72,725,4.98,2021
28,74,12188,7.25,2021
28,76,13239,5.37,2021
28,78,15409,3.96,2021
28,80,5673,4.4,2021
28,92,12,6.63,2021
28,94,930,10.06,2021
28,96,467,10.11,2021
30,72,537,7.99,2021
30,74,73753,7.68,2021
30,76,19982,5.45,2021
30,78,6831,4.33,2021
30,80,156,5.09,2021
32,72,13,3.65,2021
32,74,3114,5.02,2021
32,76,519,4.0,2021
32,78,1,4.3,2021
34,72,42,7.73,2021
34,74,127,6.29,2021
34,76,4,83.24,2021
34,78,1,8.33,2021
40,-84,2,0.6,2021
42,-84,536,2.74,2021
42,-82,2314,2.56,2021
42,-80,2103,2.07,2021
42,-78,1,3.85,2021
42,-68,2,3.52,2021
42,-66,6,6.74,2021
44,-84,1,2.89,2021
44,-82,46,3.06,2021
44,-80,40,2.94,2021
44,-78,171,2.62,2021
44,-76,204,3.4,2021
44,-74,703,1.56,2021
44,-72,18,1.3,2021
44,-68,332,4.23,2021
44,-66,18,4.03,2021
44,-64,16,2.22,2021
44,-62,5,5.01,2021
46,-86,351,2.41,2021
46,-84,31,1.87,2021
46,-82,256,5.36,2021
46,-80,20,2.6,2021
46,-78,2,19.72,2021
46,-76,4,3.8,2021
46,-74,393,1.88,2021
46,-72,35,3.84,2021
46,-70,5,5.87,2021
46,-68,33,18.55,2021
46,-66,34,22.42,2021
46,-64,22,3.95,2021
46,-62,8,5.47,2021
46,-60,1,5.92,2021
46,-56,4,4.0,2021
46,-54,4,3.2,2021
48,-128,4,19.14,2021
48,-126,252,5.35,2021
48,-124,345,3.44,2021
48,-122,6042,13.72,2021
48,-120,17057,11.35,2021
48,-118,5648,10.33,2021
48,-116,1126,8.75,2021
48,-114,111,14.59,2021
48,-112,12,2.87,2021
48,-110,13,7.89,2021
48,-108,44,15.26,2021
48,-106,45,12.51,2021
48,-104,547,7.68,2021
48,-102,786,10.42,2021
48,-100,633,10.59,2021
48,-98,654,10.06,2021
48,-96,184,9.51,2021
48,-94,173,10.65,2021
48,-92,4639,7.75,2021
48,-90,43,15.81,2021
48,-88,138,48.1,2021
48,-86,22,4.08,2021
48,-84,6,29.27,2021
48,-82,14,8.89,2021
48,-80,152,4.1,2021
48,-78,3,3.53,2021
48,-76,2,12.19,2021
48,-74,19,12.71,2021
48,-72,200,38.13,2021
48,-70,60,6.44,2021
48,-68,5,2.79,2021
48,-66,140,1.05,2021
48,-60,2,2.58,2021
48,-58,5,13.21,2021
48,-56,11,8.1,2021
48,-54,2,4.34,2021
50,-128,43,2.63,2021
50,-126,121,15.85,2021
50,-124,2682,27.31,2021
50,-122,49114,15.84,2021
50,-120,22822,12.4,2021
50,-118,1532,8.26,2021
50,-116,373,7.02,2021
50,-114,122,20.86,2021
50,-112,226,10.9,2021
50,-110,36,4.93,2021
50,-108,205,7.37,2021
50,-106,1357,5.61,2021
50,-104,1317,9.29,2021
50,-102,2127,19.48,2021
50,-100,3335,20.45,2021
50,-98,11659,16.5,2021
50,-96,58564,17.37,2021
50,-94,2926,15.85,2021
50,-92,1257,13.77,2021
50,-90,182,4.97,2021
50,-88,14,11.74,2021
50,-86,576,11.03,2021
50,-84,34,13.53,2021
50,-82,2,2.46,2021
50,-80,1,0.54,2021
50,-68,3,1.57,2021
50,-66,11,6.18,2021
50,-64,4,9.96,2021
50,-58,4,1.0,2021
52,-134,3,1.53,2021
52,-130,1,0.59,2021
52,-128,887,21.27,2021
52,-126,8588,18.55,2021
52,-124,3015,21.44,2021
52,-122,1754,13.6,2021
52,-120,725,11.91,2021
52,-118,344,19.52,2021
52,-116,642,9.09,2021
52,-114,889,4.41,2021
52,-112,497,8.92,2021
52,-110,1642,12.34,2021
52,-108,628,10.52,2021
52,-106,5045,14.81,2021
52,-104,21119,12.36,2021
52,-102,791,12.62,2021
52,-100,5704,37.65,2021
52,-98,19191,13.73,2021
52,-96,25064,17.23,2021
52,-94,2056,16.48,2021
52,-92,1472,27.45,2021
52,-90,125,4.02,2021
52,-88,19,3.75,2021
52,-86,70,8.28,2021
52,-84,863,13.04,2021
52,-82,1,1.25,2021
52,-80,13,8.84,2021
52,-78,6,2.83,2021
52,-74,119,25.55,2021
52,-72,4,6.12,2021
52,-70,1,0.05,2021
52,-68,1,6.88,2021
52,-62,7,6.05,2021
52,-58,2,4.98,2021
54,-130,144,11.2,2021
54,-128,899,14.25,2021
54,-126,4117,16.93,2021
54,-124,1757,14.49,2021
54,-122,2219,18.37,2021
54,-120,1548,8.92,2021
54,-118,629,7.65,2021
54,-116,592,12.11,2021
54,-114,339,17.01,2021
54,-112,205,5.69,2021
54,-110,2492,15.77,2021
54,-108,3523,11.1,2021
54,-106,13717,13.05,2021
54,-104,8246,12.88,2021
54,-102,16371,11.65,2021
54,-100,1315,6.59,2021
54,-98,1885,7.38,2021
54,-96,292,4.17,2021
54,-94,16,5.17,2021
54,-92,44,13.5,2021
54,-90,13,5.12,2021
54,-88,4,39.21,2021
54,-86,213,13.11,2021
54,-84,94,12.67,2021
54,-78,963,16.49,2021
54,-76,964,18.99,2021
54,-70,1,2.64,2021
54,-68,4,3.02,2021
54,-60,1,3.31,2021
56,-132,3,2.61,2021
56,-130,544,15.9,2021
56,-126,5161,18.9,2021
56,-124,984,24.07,2021
56,-122,749,14.69,2021
56,-120,679,16.6,2021
56,-118,1025,11.81,2021
56,-116,69,14.08,2021
56,-114,505,16.66,2021
